Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/contacts (FaaS),111613,706,610.0,589.7285123073877,43.850855028722435,10188.078959006816,25.835538870920054,556.7665238196391,3.521786582357478,610,690,730,770,880,990,1100,1200,2600,3600,10000
GET,/polls/help (PaaS),111608,646,470.0,464.56742205658543,53.524168964941055,10941.499852000561,21.872661457960003,556.7415819883192,3.222484606519732,470,570,600,620,710,830,1000,1100,2400,3500,11000
,Aggregated,223221,1352,550.0,527.1493689440329,43.850855028722435,10941.499852000561,23.854144547332016,1113.5081058079584,6.74427118887721,550,620,670,710,820,930,1100,1200,2500,3600,11000
