Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1618756459,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618756460,7,,Aggregated,0.000000,0.000000,73,73,78,78,210,210,210,210,210,210,210,6,0,72,94.70492484009203,61.33791001047939,213.88472703984007,25.333333333333332
1618756461,53,,Aggregated,0.000000,0.000000,170,180,210,730,750,830,830,830,830,830,830,20,0,160.0,251.11137845105986,36.215457002981566,829.8306209999282,24.0
1618756462,53,,Aggregated,0.000000,0.000000,170,180,210,730,750,830,830,830,830,830,830,20,0,160.0,251.11137845105986,36.215457002981566,829.8306209999282,24.0
1618756463,78,,Aggregated,13.500000,0.000000,76,140,160,160,180,730,750,830,830,830,830,76,0,74,130.82076681362915,32.31352102011442,829.8306209999282,24.210526315789473
1618756464,201,,Aggregated,17.000000,0.000000,210,490,740,860,1200,1600,1600,1800,2400,2400,2400,283,0,210.0,461.36405465017475,32.31352102011442,2433.6311500228476,24.04946996466431
1618756465,201,,Aggregated,17.000000,0.000000,210,490,740,860,1200,1600,1600,1800,2400,2400,2400,283,0,210.0,461.36405465017475,32.31352102011442,2433.6311500228476,24.04946996466431
1618756466,225,,Aggregated,59.800000,0.000000,150,260,490,730,990,1400,1600,1700,2400,2400,2400,387,0,150.0,361.0232874235227,30.988807964604348,2433.6311500228476,24.025839793281655
1618756467,350,,Aggregated,65.800000,0.000000,250,440,680,730,1100,1400,1600,1700,2400,2400,2400,823,0,250.0,420.6227381638308,30.988807964604348,2433.6311500228476,24.012150668286754
1618756468,350,,Aggregated,65.800000,0.000000,250,440,680,730,1100,1400,1600,1700,2400,2400,2400,823,0,250.0,420.6227381638308,30.988807964604348,2433.6311500228476,24.012150668286754
1618756469,375,,Aggregated,107.125000,0.000000,160,360,490,680,980,1200,1600,1700,2400,2400,2400,995,0,160.0,361.13649729117583,25.211150001268834,2433.6311500228476,24.02211055276382
1618756470,498,,Aggregated,113.625000,0.000000,250,410,500,570,970,1200,1600,1600,1900,2400,2400,1622,0,250.0,376.58739111809,25.211150001268834,2433.6311500228476,23.982737361282368
1618756471,498,,Aggregated,113.625000,0.000000,250,410,500,570,970,1200,1600,1600,1900,2400,2400,1622,0,250.0,376.58739111809,25.211150001268834,2433.6311500228476,23.982737361282368
1618756472,523,,Aggregated,165.900000,0.000000,200,360,460,550,870,1200,1600,1600,1900,2400,2400,1836,0,200.0,341.6621564720756,25.211150001268834,2433.6311500228476,24.004357298474947
1618756473,645,,Aggregated,172.800000,0.000000,250,410,470,560,940,1200,1700,3700,5400,5600,5600,2715,0,250.0,414.49687185875973,25.211150001268834,5649.60410198546,23.986003683241254
1618756474,645,,Aggregated,172.800000,0.000000,250,410,470,560,940,1200,1700,3700,5400,5600,5600,2715,0,250.0,414.49687185875973,25.211150001268834,5649.60410198546,23.986003683241254
1618756475,670,,Aggregated,258.100000,0.000000,210,360,440,550,870,1200,1700,3700,5300,5600,5600,3003,0,210.0,382.8754102411994,25.211150001268834,5649.60410198546,23.984681984681984
1618756476,795,,Aggregated,267.800000,0.000000,250,400,450,550,830,1200,1600,2700,5300,5600,5600,4117,0,250.0,381.4169378385443,25.211150001268834,5649.60410198546,24.029633228078698
1618756477,795,,Aggregated,267.800000,0.000000,250,400,450,550,830,1200,1600,2700,5300,5600,5600,4117,0,250.0,381.4169378385443,25.211150001268834,5649.60410198546,24.029633228078698
1618756478,844,,Aggregated,351.300000,0.000000,250,370,430,500,790,1100,1600,2100,5300,5600,5600,4713,0,250.0,363.4202082309229,25.211150001268834,5649.60410198546,24.02333969870571
1618756479,942,,Aggregated,359.700000,0.000000,250,390,440,550,740,1100,1600,1700,5200,5600,5600,5827,0,250.0,363.4497357296246,25.211150001268834,5649.60410198546,24.010640123562727
1618756480,942,,Aggregated,359.700000,0.000000,250,390,440,550,740,1100,1600,1700,5200,5600,5600,5827,0,250.0,363.4497357296246,25.211150001268834,5649.60410198546,24.010640123562727
1618756481,991,,Aggregated,451.200000,0.000000,250,380,430,490,730,1100,1600,1700,5200,5600,5600,6540,0,250.0,350.2205805378737,25.211150001268834,5649.60410198546,24.00061162079511
1618756482,1091,,Aggregated,460.400000,0.000000,260,390,440,540,700,1100,1600,1700,5100,5600,5600,7865,0,260.0,351.4615612836561,25.211150001268834,5649.60410198546,24.006865861411317
1618756483,1091,,Aggregated,460.400000,0.000000,260,390,440,540,700,1100,1600,1700,5100,5600,5600,7865,0,260.0,351.4615612836561,25.211150001268834,5649.60410198546,24.006865861411317
1618756484,1141,,Aggregated,556.700000,0.000000,250,380,430,480,680,1000,1600,1700,5100,5600,5600,8658,0,250.0,341.2170389130714,25.211150001268834,5649.60410198546,24.001848001848003
1618756485,1237,,Aggregated,566.100000,0.000000,260,400,440,490,630,990,1600,1700,5100,5500,5600,10098,0,260.0,345.4207168570712,25.211150001268834,5649.60410198546,24.013468013468014
1618756486,1237,,Aggregated,566.100000,0.000000,260,400,440,490,630,990,1600,1700,5100,5500,5600,10098,0,260.0,345.4207168570712,25.211150001268834,5649.60410198546,24.013468013468014
1618756487,1287,,Aggregated,645.700000,0.000000,260,390,440,470,600,980,1300,1700,5100,5500,5600,10993,0,260.0,338.2470916813442,25.211150001268834,5649.60410198546,24.010734103520424
