Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/contacts (FaaS),103511,2,720.0,903.4936888116383,129.89588698837906,10809.987489000378,26.013766652819506,512.3581392358186,0.009899588241555363,720,820,930,1100,1900,2600,3200,3600,4700,8500,11000
GET,/polls/help (PaaS),102009,0,500.0,485.555484129819,128.37155198212713,7270.911250001518,22.0,504.9235484664105,0.0,500,610,640,660,760,860,1000,1200,1700,2200,7300
,Aggregated,205520,2,600.0,696.0517935148903,128.37155198212713,10809.987489000378,24.021550214091086,1017.2816877022292,0.009899588241555363,600,700,770,820,1100,1900,2700,3200,4300,8000,11000
