Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/contacts (FaaS),63232,7,240.0,343.8657326133343,47.63191599340644,4962.381599994842,25.997121710526315,313.331174553271,0.034686839288222686,240,370,440,660,870,920,1000,1000,1200,1700,5000
GET,/polls/help (PaaS),63238,2,240.0,341.7402895114092,55.69674802245572,2271.0756410087924,21.999304215819603,313.36090612980377,0.009910525510920767,240,370,440,620,860,920,1000,1000,1200,1400,2300
,Aggregated,126470,9,240.0,342.80296064465,47.63191599340644,4962.381599994842,23.998118130782004,626.6920806830748,0.04459736479914345,240,370,440,640,870,920,1000,1000,1200,1500,5000
