Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1618762331,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618762332,7,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618762333,34,,Aggregated,0.000000,0.000000,730,870,1000,1000,1100,1600,1600,1600,1600,1600,1600,14,0,720.0,849.8719120754166,533.6109150084667,1599.9612119994708,24.857142857142858
1618762334,96,,Aggregated,14.000000,0.000000,190,430,450,480,720,870,1100,1600,1600,1600,1600,90,0,180.0,334.0024340793308,79.2688830406405,1599.9612119994708,24.355555555555554
1618762335,120,,Aggregated,14.000000,0.000000,430,500,730,800,1000,1200,1300,1400,1600,1600,1600,116,0,430.0,468.95368898390973,79.2688830406405,1599.9612119994708,24.275862068965516
1618762336,169,,Aggregated,35.500000,0.000000,530,710,800,900,1100,1200,1400,1500,1600,1600,1600,200,0,530.0,572.2011494005164,79.2688830406405,1599.9612119994708,24.16
1618762337,243,,Aggregated,66.250000,0.000000,230,380,480,540,830,1100,1300,1400,1600,1600,1600,450,0,230.0,352.1769685759217,61.95770799240563,1599.9612119994708,24.195555555555554
1618762338,268,,Aggregated,66.250000,0.000000,330,490,660,770,940,1100,1200,1400,1600,1600,1600,526,0,330.0,417.54474171479217,61.95770799240563,1599.9612119994708,24.228136882129277
1618762339,317,,Aggregated,81.000000,0.000000,370,540,740,810,1000,1200,1400,1500,1700,1700,1700,699,0,370.0,475.46779441181155,61.95770799240563,1686.2851040004898,24.180257510729614
1618762340,392,,Aggregated,113.000000,0.000000,240,370,490,570,870,1100,1200,1400,1600,1700,1700,1101,0,240.0,360.8160267177316,60.21660201076884,1686.2851040004898,24.096276112624885
1618762341,417,,Aggregated,128.125000,0.000000,330,440,590,710,890,1100,1200,1400,1600,1700,1700,1213,0,330.0,393.61104315190215,60.21660201076884,1686.2851040004898,24.093981863149217
1618762342,467,,Aggregated,129.500000,0.000000,360,480,620,750,950,1100,1300,1500,1700,1700,1700,1460,0,360.0,429.0327946749517,60.21660201076884,1686.2851040004898,24.073972602739726
1618762343,541,,Aggregated,162.800000,0.000000,230,370,460,550,840,1000,1200,1300,1600,1700,1700,2050,0,230.0,345.79900478322446,58.711880003102124,1686.2851040004898,24.062439024390244
1618762344,566,,Aggregated,162.800000,0.000000,310,410,530,620,850,1000,1200,1300,1600,1700,1700,2198,0,310.0,365.153187329691,58.711880003102124,1686.2851040004898,24.056414922656963
1618762345,616,,Aggregated,196.000000,0.000000,360,420,550,630,870,1100,1200,1400,1700,1700,1700,2537,0,360.0,392.96381573900305,58.711880003102124,1695.8801900000253,24.049664958612535
1618762346,691,,Aggregated,260.300000,0.000000,230,360,440,540,810,1000,1200,1300,1600,1700,1700,3252,0,230.0,336.59572406375037,58.711880003102124,1695.8801900000253,24.051660516605168
1618762347,716,,Aggregated,287.800000,0.000000,250,370,490,590,820,1000,1200,1300,1600,1700,1700,3452,0,250.0,352.32224408387657,58.711880003102124,1695.8801900000253,24.044032444959445
1618762348,766,,Aggregated,290.000000,0.000000,350,410,540,600,830,1000,1200,1300,1600,1700,1700,3866,0,350.0,373.6845521421532,58.711880003102124,1695.8801900000253,24.041386445938954
1618762349,840,,Aggregated,353.000000,0.000000,230,360,430,540,780,960,1100,1300,1500,1700,1700,4735,0,230.0,331.2849955504851,58.711880003102124,1695.8801900000253,24.01140443505808
