Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,21805,0,6300.0,6297.457520353109,3724.233599990839,11936.505400008173,22.0,146.41303510834683,0.0,6300,6700,6900,7400,8000,8400,8700,9100,9500,12000,12000
,Aggregated,21805,0,6300.0,6297.457520353109,3724.233599990839,11936.505400008173,22.0,146.41303510834683,0.0,6300,6700,6900,7400,8000,8400,8700,9100,9500,12000,12000
