Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,15767,0,3000.0,3428.1432931248974,546.3031999970553,13348.686299999827,22.0,105.95280912942933,0.0,3000,3600,3900,4300,5900,7700,12000,13000,13000,13000,13000
,Aggregated,15767,0,3000.0,3428.1432931248974,546.3031999970553,13348.686299999827,22.0,105.95280912942933,0.0,3000,3600,3900,4300,5900,7700,12000,13000,13000,13000,13000
