Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,16518,0,2000.0,2387.664283357508,452.4431000027107,13917.969300004188,22.0,110.92859497716655,0.0,2000,2600,3100,3400,4100,5000,8500,9200,10000,12000,14000
,Aggregated,16518,0,2000.0,2387.664283357508,452.4431000027107,13917.969300004188,22.0,110.92859497716655,0.0,2000,2600,3100,3400,4100,5000,8500,9200,10000,12000,14000
