Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,12076,0,1800.0,2347.2944308877295,157.1540000004461,10002.088400011417,22.0,81.02026896650116,0.0,1800,2700,3300,3600,4700,5900,7300,8800,9900,10000,10000
,Aggregated,12076,0,1800.0,2347.2944308877295,157.1540000004461,10002.088400011417,22.0,81.02026896650116,0.0,1800,2700,3300,3600,4700,5900,7300,8800,9900,10000,10000
