Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,21419,0,11000.0,12116.632981819854,8407.551200012676,19486.273000002257,22.0,144.73907607763385,0.0,11000,13000,14000,15000,16000,16000,18000,18000,19000,19000,19000
,Aggregated,21419,0,11000.0,12116.632981819854,8407.551200012676,19486.273000002257,22.0,144.73907607763385,0.0,11000,13000,14000,15000,16000,16000,18000,18000,19000,19000,19000
