Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,23720,4840,13000.0,13093.359673115541,60.0758000073256,27708.72869998857,17.916273187183812,158.75909254608064,32.39435109287649,13000,14000,15000,15000,17000,20000,23000,24000,25000,27000,28000
,Aggregated,23720,4840,13000.0,13093.359673115541,60.0758000073256,27708.72869998857,17.916273187183812,158.75909254608064,32.39435109287649,13000,14000,15000,15000,17000,20000,23000,24000,25000,27000,28000
