Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,21305,0,12000.0,12543.9920119268,8640.522199988482,18027.16440000222,22.0,144.189978547751,0.0,12000,13000,14000,15000,16000,16000,17000,18000,18000,18000,18000
,Aggregated,21305,0,12000.0,12543.9920119268,8640.522199988482,18027.16440000222,22.0,144.189978547751,0.0,12000,13000,14000,15000,16000,16000,17000,18000,18000,18000,18000
