Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,19622,4,8400.0,8549.726460294578,5034.6149999968475,15555.27689999144,21.995515237998166,131.95460043100337,0.026899317180920066,8400,9700,11000,11000,12000,13000,15000,15000,16000,16000,16000
,Aggregated,19622,4,8400.0,8549.726460294578,5034.6149999968475,15555.27689999144,21.995515237998166,131.95460043100337,0.026899317180920066,8400,9700,11000,11000,12000,13000,15000,15000,16000,16000,16000
