Routing method,Num Users,Type,Name,Request Count,Failure Count,Failure %,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
dns_routing,500,,Aggregated,66108,5,0.01%,230.0,330.2210436668208,8.70752774702357,1973.678733576637,24.217208367517156,307.2991285668175,0.030586903005668405,230,360,420,610,860,910,1010,960,1180,1590,2070
dns_routing,1000,,Aggregated,127758,8,0.01%,240.0,354.80799282833294,47.20643968442958,5135.977711794179,24.954822386210385,651.0290641578914,0.045232930361057834,230,370,440,610,880,890,960,980,1170,1530,4960
dns_routing,1500,,Aggregated,159958,377,0.24%,610.0,684.7579195568719,26.570758142103564,4169.014508071662,25.834544745660637,800.9573153313382,1.87028931134466,600,750,910,960,1190,1260,1400,1550,1690,1920,3990
dns_routing,2000,,Aggregated,190405,40563,21.30%,850.0,900.1640808275907,25.43441046185384,6127.710561457876,127.6530818050817,946.6170171068907,193.80925558345564,860,980,1110,1190,1320,1350,1590,1650,1910,2550,6240
faas_lightweight_routing,500,,Aggregated,67264,0,0.00%,300.0,301.5514138226914,41.66689153622669,2283.7978275586756,23.466157102762192,323.9096482830931,0,310,450,540,520,580,630,640,670,1130,1700,2450
faas_lightweight_routing,1000,,Aggregated,120958,1,0.00%,360.0,361.7583167991442,41.85120970925931,11208.018978910159,24.24733685689305,624.896955422065,0.01025689569329515,370,500,560,540,640,820,1220,1450,2010,5460,11210
faas_lightweight_routing,1500,,Aggregated,187709,0,0.00%,410.0,418.6710195809362,45.79405406853839,7697.244760563148,24.746016266102984,895.8902547559906,0,400,520,560,580,670,770,940,980,1410,3210,7740
faas_lightweight_routing,2000,,Aggregated,215631,1310,0.61%,540.0,540.4015848533021,42.76661834214675,10838.34829126529,24.472429533500044,1140.4294050745946,6.689940967468097,550,590,640,720,820,900,1110,1210,2420,3490,10650
faas_local_or_remote_paas_routing,500,,Aggregated,65855,0,0.00%,270.0,305.10134851847715,24.60809093005731,11240.1382757037,24.516341197745856,316.9190064148809,0,270,390,430,450,550,590,760,1030,1830,7320,11020
faas_local_or_remote_paas_routing,1000,,Aggregated,127135,0,0.00%,370.0,388.49985974027874,29.738459844514644,10453.231957600448,24.3641958526709,593.7892219783818,0.004848359624727343,340,450,530,560,630,800,1080,1180,2080,5690,9820
faas_local_or_remote_paas_routing,1500,,Aggregated,186114,9,0.00%,390.0,428.4656143619909,34.264382580077154,10789.083607459777,24.09009484416245,925.5515771413625,0.044800453127153715,400,510,580,620,710,860,1120,1210,1830,8330,10710
faas_local_or_remote_paas_routing,2000,,Aggregated,229946,0,0.00%,420.0,435.50127478399344,40.821560228187636,9581.830726319893,23.053603810503336,1178.4632214999172,0,420,490,570,620,670,720,860,950,1280,2130,9770
nginx_routing,500,,Aggregated,57791,1,0.00%,220.0,445.1920421590169,117.60747098337355,17148.28877185118,24.4489993357582,286.3859667072032,0.01021999626860439,230,500,590,600,640,660,1190,5050,7260,8090,17500
nginx_routing,1000,,Aggregated,123825,0,0.00%,340.0,407.59332997726557,117.89919325565386,9992.920443693605,24.191500479152083,622.2477130471752,0.004867067835262921,340,550,610,600,700,790,910,960,1610,2960,10340
nginx_routing,1500,,Aggregated,178841,1,0.00%,350.0,434.33875705472326,124.66061959620188,9891.889904117657,23.556608248917474,920.6455237917722,0.009927938594110234,360,560,630,650,730,800,1000,1220,1640,2260,9690
nginx_routing,2000,,Aggregated,208909,2,0.00%,600.0,680.451170012776,132.0847189876755,10799.744631086078,23.158011540879507,994.6937947042144,0.010180129406710403,610,720,760,830,1050,1930,2790,3220,4460,7960,10710
