Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,49909,0,3600.0,3713.7378614798417,2240.360800002236,5927.091399993515,22.0,341.34151731292644,0.0,3600,3900,4100,4200,4900,5500,5700,5800,5900,5900,5900
,Aggregated,49909,0,3600.0,3713.7378614798417,2240.360800002236,5927.091399993515,22.0,341.34151731292644,0.0,3600,3900,4100,4200,4900,5500,5700,5800,5900,5900,5900
