Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,46313,0,2500.0,2565.9093798221206,1151.6435999947134,5601.156499993522,22.0,313.12059010174494,0.0,2500,2800,3100,3300,3800,4000,4500,5200,5400,5400,5600
,Aggregated,46313,0,2500.0,2565.9093798221206,1151.6435999947134,5601.156499993522,22.0,313.12059010174494,0.0,2500,2800,3100,3300,3800,4000,4500,5200,5400,5400,5600
