Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,23117,6664,13000.0,13658.336873348619,54.620300012174994,37700.87469999271,26.62421594497556,154.8091622618657,44.62725515045521,13000,16000,17000,17000,18000,20000,24000,26000,28000,36000,38000
,Aggregated,23117,6664,13000.0,13658.336873348619,54.620300012174994,37700.87469999271,26.62421594497556,154.8091622618657,44.62725515045521,13000,16000,17000,17000,18000,20000,24000,26000,28000,36000,38000
