Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,9893,0,180.0,258.30222746398016,115.86150000221096,5602.079999996931,22.0,66.30832931112255,0.0,180,220,270,310,450,630,900,1300,1700,5600,5600
,Aggregated,9893,0,180.0,258.30222746398016,115.86150000221096,5602.079999996931,22.0,66.30832931112255,0.0,180,220,270,310,450,630,900,1300,1700,5600,5600
