Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/polls/help,23769,0,4700.0,4943.929737073473,2917.1015999891097,9440.259700000752,22.0,159.30772407022866,0.0,4700,5200,5500,5800,6500,7900,8600,8800,9400,9400,9400
,Aggregated,23769,0,4700.0,4943.929737073473,2917.1015999891097,9440.259700000752,22.0,159.30772407022866,0.0,4700,5200,5500,5800,6500,7900,8600,8800,9400,9400,9400
